Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability
0,0.640471896,0.689871348,0.678676589,0.617521152,0.617521152,0.472189091,0.155886223,0.217099996,0.217099996,0.217099996,0.282594308,0.341302964,0.157886166,0.244256986,0.097862563,0.902137437,0.157905451,0.233240329,0.403371701,0.937880276,0.641711396,0.084209675,0.366907053,0.95472391,0.036611978,0.648968652,0.013684424,0.866161472,0.617521526,0.038866254
0,0.50738556,0.571740078,0.557310349,0.620800242,0.620793035,0.461780026,0.149711509,0.186717795,0.186717795,0.186717795,0.227001985,0.317853859,0.101050403,0.181667545,0.076488194,0.923511806,0.101022685,0.18068019,0.396406685,0.792235866,0.047930814,0.060306954,0.341518562,0.938586544,0.025536572,0.566759018,0.027198173,0.817302669,0.620801668,0.050289971
0,0.523960415,0.570976886,0.576262113,0.603583217,0.603612044,0.468374391,0.143536795,0.183178121,0.183178121,0.183178121,0.230972866,0.331541345,0.108134517,0.184755592,0.148562445,0.851437555,0.10814728,0.183764422,0.39635015,0.794349684,0.145200449,0.10507091,0.354802076,0.941228884,0.014822735,0.632628694,0.032906972,0.815390134,0.60357897,0.024523298
0,0.477209574,0.511393371,0.520424006,0.608671212,0.6075974,0.461622338,0,0.166111837,0.166111837,0.166111837,0.20903848,0.31764165,0.092012051,0.165775401,0.074583547,0.925416453,0.092000912,0.164821657,0.389950476,0.8162188,0.01912247,0.04171052,0.341016683,0.925396872,0.032168489,0.565459861,0.017419062,0.782095636,0.608666149,0.051612173
0,0.62170331,0.655800262,0.639488195,0.624324363,0.624295536,0.468745125,0.286668691,0.23745312,0.23745312,0.23745312,0.285052472,0.328782627,0.109193062,0.24915267,0.08676724,0.91323276,0.109197648,0.24826182,0.398317541,0.775512383,0.099224791,0.058261506,0.354562091,0.961051207,0.011894454,0.604430454,0.032637146,0.859339997,0.624325698,0.044126713
0,0.587822357,0.627126036,0.616467691,0.609954021,0.609954021,0.474326263,0.268751898,0.318149256,0.318149256,0.318149256,0.303866881,0.3421518,0.153977689,0.26820818,0.05577894,0.94422106,0.154005244,0.262589548,0.420592026,0.824247131,0.158131373,0.045984049,0.369963385,0.961141171,0.012464186,0.620015816,0.017208866,0.847082389,0.609951464,0.06910352
0,0.540779018,0.604230266,0.587718829,0.609896366,0.608894622,0.458636337,0.144852718,0.232649277,0.232649277,0.232649277,0.24732911,0.312088845,0.102760362,0.205769376,0.068809142,0.931190858,0.102765157,0.199540005,0.394382759,0.827901959,0.227685614,0.073505495,0.332498448,0.946104035,0.026802866,0.545784121,0.022099252,0.829092212,0.609894922,0.056030406
0,0.682542778,0.714784126,0.695379838,0.647227547,0.647227547,0.454652206,0.253973074,0.237748093,0.237748093,0.237748093,0.264819892,0.314635354,0.095431968,0.254801536,0.026755752,0.973244248,0.095437002,0.222630269,0.392223152,0.749339302,0.017252067,0.012991033,0.332105525,0.950614315,0.00701674,0.556159609,0.053376638,0.853368833,0.647222747,0.137564007
0,0.555891386,0.615187527,0.611917126,0.628252065,0.628252065,0.478043666,0.001113473,0.178795668,0.178795668,0.178795668,0.233714664,0.322098041,0.111147301,0.185508775,0.025244127,0.974755873,0.111094826,0.184360154,0.402184482,0.887033024,0.283519243,0.027601993,0.386950427,0.950812417,0.017717188,0.607687022,0.007242428,0.842455575,0.62824739,0.144842381
0,0.602690976,0.649040558,0.629851705,0.598235777,0.598235777,0.4392072,0.253062051,0.180186254,0.180186254,0.180186254,0.242696417,0.30147839,0.099503298,0.209083377,0.061220788,0.938779212,0.099516342,0.198989518,0.412778996,0.892884158,0.039378885,0.048532624,0.292033633,0.950425989,0.005127011,0.464255267,0.0111323,0.853509415,0.598232727,0.063029779
0,0.51547799,0.562091147,0.572246908,0.618659825,0.618659825,0.475661575,0.027735601,0.171463487,0.171463487,0.171463487,0.221423844,0.326943482,0.101946096,0.175642088,0.078120749,0.921879251,0.101910206,0.174685167,0.394145316,0.784695746,0.073292842,0.063758013,0.373259673,0.937768367,0.021253713,0.649155742,0.030176205,0.811708292,0.618654612,0.049212124
0,0.501438112,0.536088094,0.546603137,0.601622969,0.601622969,0.466782416,0,0.163625637,0.163625637,0.163625637,0.214616621,0.321001627,0.094943409,0.170219176,0.102548599,0.897451401,0.094940316,0.16923309,0.391714344,0.77787145,0.079218343,0.065729673,0.350451028,0.921917415,0.010621068,0.597511383,0.032952074,0.796868923,0.601620159,0.036970339
0,0.551308926,0.60254034,0.592537074,0.602740022,0.602740022,0.452620719,0.192428383,0.190931693,0.190931693,0.190931693,0.235511014,0.304732263,0.110088755,0.194697597,0.0810533,0.9189467,0.1100526,0.189684036,0.407939667,0.890148667,0.077684437,0.082262955,0.315749615,0.941320819,0.019633571,0.497650226,0.016529475,0.828822338,0.602740903,0.047370568
0,0.602349729,0.645333624,0.637614433,0.612620534,0.612613327,0.472090117,0.193339407,0.248030003,0.248030003,0.248030003,0.274368914,0.340241918,0.150639199,0.237779619,0.076971914,0.923028086,0.150650577,0.228142674,0.402082721,0.869970061,0.21616423,0.067509549,0.366900211,0.951066657,0.016736384,0.631697871,0.016087531,0.847000057,0.612620109,0.049977049
0,0.550431434,0.601122983,0.586594571,0.606458727,0.606458727,0.462162502,0.267435975,0.186296406,0.186296406,0.186296406,0.240616432,0.319657636,0.131829656,0.203735784,0.135108988,0.864891012,0.131776508,0.197270191,0.410223649,0.8664956,0.197629473,0.124310402,0.342690001,0.94416319,0.026734224,0.573518764,0.023536901,0.828900746,0.606456454,0.027310419
0,0.709647541,0.769297863,0.719899352,0.610775595,0.610775595,0.462279929,0.218746837,0.375753234,0.375753234,0.375753234,0.662191548,0.348659546,0.155524794,0.698124576,0.222329716,0.777670284,0.155479017,0.697813136,0.393365143,0.743923691,0.163245968,0.213079338,0.343123816,0.953447627,0.007112904,0.582234446,0.050119444,0.870035158,0.610776272,0.015111912
0,0.552478916,0.611044483,0.594464372,0.608635178,0.608635178,0.457341285,0.190302662,0.219881168,0.219881168,0.219881168,0.24950364,0.311346113,0.106343132,0.20644724,0.071318439,0.928681561,0.106331526,0.203302918,0.401381696,0.849509729,0.309426232,0.070179313,0.329576391,0.95056702,0.019880648,0.538186255,0.01863132,0.835538745,0.608632476,0.054029353
0,0.523131673,0.587821631,0.570373146,0.599345623,0.599345623,0.415647987,0.158518069,0.192364418,0.192364418,0.192364418,0.227474709,0.257515739,0.109763049,0.186713866,0.062762645,0.937237355,0.106657221,0.17860644,0.412462405,0.9625631,0.189103018,0.068229415,0.203341819,0.938690815,0.013787744,0.274625589,0.010612009,0.817437851,0.599343937,0.061478171
0,0.537951543,0.597743131,0.582204615,0.612036783,0.612036783,0.459929712,0.177750784,0.176857275,0.176857275,0.176857275,0.23343103,0.314423145,0.110007328,0.198538827,0.122229948,0.877770052,0.110011888,0.187346354,0.40057891,0.825676737,0.165382393,0.095965971,0.337396242,0.941508347,0.036030203,0.551611839,0.025675021,0.826571312,0.612036238,0.030534041
0,0.436649929,0.502017008,0.486375074,0.600224852,0.600224852,0.456868222,0,0.163035692,0.163035692,0.163035692,0.206580316,0.315201245,0.0894064,0.164946901,0.064939384,0.935060616,0.089395346,0.163999698,0.386015694,0.847126349,0.115605146,0.064704308,0.328188905,0.918692068,0.037424224,0.537379065,0.017984055,0.7778896,0.600224479,0.059402854
0,0.514990494,0.569177933,0.559023502,0.604289482,0.604325516,0.465973847,0.275230286,0.179217058,0.179217058,0.179217058,0.227474709,0.321708991,0.10398176,0.18400241,0.106660217,0.893339783,0.103848095,0.182889676,0.397458221,0.777425292,0.041538457,0.065549803,0.348652323,0.938813684,0.012750236,0.592500869,0.033096022,0.817562065,0.604285215,0.035436986
0,0.471554624,0.540231138,0.523850313,0.597529512,0.597450237,0.463808158,0.151634781,0.167123172,0.167123172,0.167123172,0.214805711,0.320612577,0.100561843,0.171424268,0.122471808,0.877528192,0.100542283,0.170462258,0.403349088,0.847638612,0.044678356,0.107824634,0.346717999,0.929867027,0.02552929,0.588771776,0.023970794,0.799162293,0.597529239,0.030467797
0,0.47199337,0.536851287,0.52497457,0.594891826,0.594891826,0.464816353,0.037351959,0.169230121,0.169230121,0.169230121,0.214049352,0.318455118,0.093559156,0.170972358,0.035099918,0.964900082,0.093515397,0.16997964,0.390459284,0.877058901,0.150374594,0.032612849,0.349082451,0.933446678,0.009165521,0.57500714,0.00890259,0.799484964,0.594889033,0.107610178
0,0.478574562,0.47257959,0.504630869,0.599215901,0.599215901,0.463996041,0,0.221061059,0.221061059,0.221061059,0.183227758,0.320860154,0.082810846,0.154778941,0.085709103,0.914290897,0.082767437,0.153751602,0.386863707,0.797123979,0.033727432,0.056826556,0.345520163,0.917345741,0.024555492,0.578350635,0.025150556,0.758581973,0.599211538,0.044697233
0,0.473797104,0.514173572,0.52117351,0.598293432,0.598293432,0.459622724,0,0.178416417,0.178416417,0.178416417,0.205351234,0.314281672,0.09372201,0.164645628,0.161350788,0.838649212,0.093775954,0.163977076,0.391578662,0.758295303,0.016795284,0.097081917,0.337602544,0.924947994,0.017173244,0.548699868,0.044366155,0.784404035,0.598288171,0.022289076
0,0.489348218,0.543229394,0.540500027,0.602379683,0.602379683,0.463187472,0.245976313,0.172432683,0.172432683,0.172432683,0.218209322,0.319091745,0.099910431,0.173382541,0.093357922,0.906642078,0.099907177,0.172189126,0.393534746,0.824503077,0.103473926,0.070182776,0.344470315,0.934092954,0.014508779,0.576297369,0.022086279,0.80226265,0.602377537,0.040857113
0,0.471018379,0.534888792,0.523314953,0.595280993,0.595273786,0.459961585,0.597631339,0.172727656,0.172727656,0.172727656,0.214522076,0.316368395,0.093070597,0.170219176,0.113583457,0.886416543,0.093051281,0.169270794,0.38957735,0.762362264,0.044028128,0.064347957,0.338349821,0.931877939,0.007021298,0.556031733,0.040075733,0.796257843,0.59527912,0.033099391
0,0.463315946,0.533307894,0.5150704,0.610011675,0.610040502,0.437521284,0.022978034,0.160043825,0.160043825,0.160043825,0.214427531,0.310780222,0.098526179,0.170294494,0.038092935,0.961907065,0.09852297,0.16931604,0.403281246,0.900703248,0.340015355,0.04293018,0.269123705,0.911533708,0.042820158,0.468964619,0.009673783,0.797574734,0.610011099,0.099705564
0,0.543655243,0.586567815,0.591680497,0.605017368,0.605017368,0.467401424,0.186456119,0.185748599,0.185748599,0.185748599,0.238536447,0.331470609,0.120674212,0.193266551,0.136015963,0.863984037,0.120653997,0.192323354,0.39760521,0.793179981,0.088913335,0.126189064,0.356575714,0.942918352,0.015603374,0.634882152,0.035029593,0.826206017,0.605013437,0.02710343
0,0.434748696,0.492313563,0.485625569,0.598956457,0.598963663,0.461608918,0,0.181787535,0.183557372,0.183557372,0.196369481,0.317570913,0.08582363,0.156360624,0.108595096,0.891404904,0.086146531,0.156504034,0.384387508,0.810890302,0.090777874,0.057782989,0.340984693,0.926434052,0.026611067,0.565750695,0.022209497,0.771151206,0.598955426,0.034747717
0,0.508214303,0.562799826,0.558220461,0.607741536,0.607431644,0.470385748,0.177548335,0.179596309,0.179596309,0.179596309,0.223976553,0.32386645,0.102760362,0.179332681,0.073344015,0.926655985,0.10274073,0.17835759,0.3961014,0.826434332,0.089844104,0.058966458,0.360843413,0.937706711,0.021376193,0.613905846,0.019711042,0.814966318,0.607742887,0.052508495
0,0.561985083,0.617313563,0.607687778,0.603929143,0.603929143,0.461504911,0.163073186,0.195777675,0.195777675,0.195777675,0.252056349,0.31781849,0.117335722,0.206296603,0.113795084,0.886204916,0.117340043,0.205323882,0.396406685,0.803767186,0.016336806,0.116812167,0.340999213,0.950169311,0.008322694,0.56586107,0.031953411,0.843185754,0.603927958,0.033030433
0,0.541851509,0.608591365,0.600567482,0.598170916,0.598170916,0.462796608,0,0.233154945,0.233154945,0.233154945,0.252812707,0.318172172,0.094536276,0.199517963,0.040027814,0.959972186,0.094549481,0.198582309,0.391669116,0.769522753,0.062240052,0.021881959,0.342730254,0.94642501,0.005407163,0.567442067,0.024590951,0.839576345,0.598167844,0.095201316
0,0.488470726,0.55222416,0.544194015,0.589947967,0.589947967,0.463403873,0,0.194218533,0.194218533,0.194218533,0.221423844,0.319056377,0.087207882,0.175265497,0.058076609,0.941923391,0.087180615,0.174277958,0.384025689,0.776910123,0.039877998,0.052804193,0.345700918,0.941618671,0.006408362,0.57446516,0.03097825,0.807495708,0.589949253,0.066411353
0,0.466630917,0.506596162,0.511858237,0.597832197,0.597832197,0.462139017,0,0.166743921,0.166743921,0.166743921,0.204500331,0.319622268,0.091442065,0.159373352,0.177827493,0.822172507,0.09141466,0.159588266,0.390945478,0.787807298,0.039405614,0.14368782,0.34239877,0.923037469,0.022616796,0.574605181,0.037430256,0.779881519,0.597832194,0.019876133
0,0.494564423,0.548353685,0.540392955,0.601615763,0.601745485,0.469349035,0.372203664,0.223168008,0.223168008,0.223168008,0.223692919,0.328464314,0.107401677,0.181818182,0.075823079,0.924176921,0.107064341,0.180536913,0.400284932,0.808881427,0.057075103,0.063231988,0.359204804,0.951008029,0.007122138,0.611354647,0.023705995,0.80607976,0.601612385,0.050741643
0,0.497245649,0.56023768,0.545907168,0.597853817,0.597846611,0.464279543,0.204474137,0.198769542,0.198769542,0.198769542,0.22530018,0.320541841,0.097630486,0.180763727,0.070562627,0.929437373,0.097627306,0.17976774,0.395332534,0.775352797,0.014132459,0.065269102,0.348099075,0.945140059,0.008375307,0.58210777,0.033878744,0.81176993,0.597852949,0.054606117
0,0.477404573,0.539904056,0.532951443,0.605817322,0.605824529,0.447309663,0,0.201677131,0.201677131,0.201677131,0.217547509,0.294227913,0.10113183,0.171198313,0.144360129,0.855639871,0.101079681,0.170175703,0.394473214,0.84482693,0.02587089,0.064125518,0.322706505,0.93232549,0.034027303,0.480654876,0.018157433,0.798480517,0.605818727,0.025338528
0,0.48232828,0.543883559,0.541891964,0.602703988,0.602898572,0.466943459,0,0.179764865,0.179764865,0.179764865,0.219627494,0.323017613,0.093640583,0.170821722,0.126371799,0.873628201,0.093637533,0.169858985,0.390493205,0.776877224,0.049988716,0.062922584,0.348554047,0.934067235,0.01333841,0.597062784,0.03288467,0.800617821,0.60270423,0.029431492
0,0.442938624,0.528020061,0.500990417,0.599814065,0.599814065,0.463840031,0,0.151236779,0.151236779,0.151236779,0.206202137,0.321390677,0.087533588,0.165850719,0.182997249,0.817002751,0.087514453,0.164866903,0.390120079,0.782899119,0.080939371,0.141215224,0.346096966,0.904769517,0.057258621,0.596677573,0.038444095,0.790285387,0.59981123,0.01920747
0,0.53834154,0.584332752,0.577761122,0.603828248,0.603828248,0.461820286,0.227958295,0.196662593,0.196662593,0.196662593,0.239954619,0.3188088,0.103167495,0.197710326,0.140157814,0.859842186,0.103131565,0.19676495,0.393760883,0.74822213,0.037528102,0.130806116,0.341808996,0.941156887,0.008296043,0.569839865,0.049337166,0.82416909,0.603826525,0.026205646
0,0.543703993,0.606356302,0.587237004,0.600325747,0.600325747,0.466158375,0.176637311,0.224221482,0.224221482,0.224221482,0.256689042,0.326660536,0.120755639,0.21277397,0.104574175,0.895425825,0.120710994,0.211258578,0.426889939,0.814900863,0.078560446,0.074836269,0.350326823,0.951151406,0.007407641,0.597712343,0.024549177,0.836381355,0.60032586,0.036199266
0,0.499195632,0.567869603,0.546549601,0.60550743,0.60550743,0.479789973,0.19131491,0.197758207,0.197758207,0.197758207,0.22331474,0.320860154,0.101457536,0.181215636,0.015599964,0.984400036,0.10117739,0.180250358,0.400126637,0.840693812,0.077411592,0.014501618,0.381065327,0.939453273,0.015854582,0.589963203,0.005976489,0.817983339,0.605507521,0.216634539
0,0.518744211,0.577573048,0.564912469,0.607791983,0.608015394,0.460516847,0.212977022,0.198179596,0.198179596,0.198179596,0.237780089,0.314989036,0.106831691,0.193341869,0.14315083,0.85684917,0.106526943,0.192187618,0.397684358,0.746631188,0.081215339,0.130407093,0.338388976,0.93943196,0.023789156,0.554086601,0.050039515,0.819620991,0.607790733,0.025585662
0,0.497391898,0.549825556,0.544836447,0.601723865,0.601723865,0.459454971,0.313796943,0.180986895,0.180986895,0.180986895,0.220100217,0.316898918,0.089976386,0.175491451,0.032620854,0.967379146,0.090095592,0.174451399,0.388604961,0.766873038,0.0158729,0.033441007,0.335462105,0.935142239,0.016599979,0.558495337,0.031261849,0.807034674,0.601718613,0.115103596
0,0.518646712,0.584659834,0.566090262,0.610098157,0.610098157,0.469894232,0.151938455,0.192617252,0.192617252,0.192617252,0.230783776,0.320647945,0.107157398,0.186186639,0.029718536,0.970281464,0.106461804,0.184231958,0.408437168,0.829588657,0.049579904,0.028939591,0.362173375,0.942359505,0.018806759,0.587627025,0.011822147,0.828397262,0.610095139,0.125244355
0,0.556866377,0.619712167,0.602923069,0.606141628,0.605557878,0.470216317,0.15224213,0.225864902,0.225864902,0.225864902,0.262456273,0.33398175,0.115544337,0.215334789,0.087885842,0.912114158,0.115434722,0.214440842,0.403179485,0.826504856,0.154057268,0.079186379,0.363020601,0.947718436,0.016847031,0.629462843,0.023217642,0.843884521,0.606136812,0.043538258
0,0.571783747,0.628216311,0.620643503,0.613442108,0.613442108,0.477557183,0.096872153,0.209641397,0.209641397,0.209641397,0.254892692,0.332107236,0.108215943,0.205694057,0.063518457,0.936481543,0.108041429,0.204260614,0.39800095,0.772261589,0.026785948,0.050574271,0.376312314,0.953123103,0.006241436,0.640715166,0.032623234,0.849148503,0.613441448,0.060725067
0,0.497635646,0.552387702,0.545318272,0.605536257,0.60550743,0.462464457,0.201336168,0.199064515,0.199064515,0.199064515,0.224922001,0.319056377,0.106180278,0.179257362,0.095413732,0.904586268,0.106201247,0.178229394,0.394699351,0.815157844,0.095039318,0.078403195,0.343150558,0.936716776,0.020840291,0.572404967,0.025063518,0.808043181,0.605531,0.039917148
0,0.548481451,0.603030964,0.592055249,0.624317156,0.624425258,0.470842036,0.1969835,0.208166533,0.208166533,0.208166533,0.242601872,0.32464455,0.123279863,0.1996686,0.04958128,0.95041872,0.123235136,0.19776035,0.405508695,0.823899735,0.089657482,0.044023672,0.363520482,0.948320471,0.009990085,0.603368304,0.016780704,0.837152759,0.624317434,0.077533151
0,0.532637839,0.581607065,0.577011617,0.602545439,0.602545439,0.460459811,0.195465128,0.229446715,0.229446715,0.229446715,0.248369103,0.316615972,0.094129143,0.199894554,0.097681168,0.902318832,0.094077222,0.198800995,0.391409059,0.800609465,0.009651032,0.038614822,0.339603646,0.948915818,0.021170858,0.561199415,0.019666858,0.823380869,0.602543254,0.038938747
0,0.443036123,0.505560401,0.493388297,0.604224621,0.604246242,0.459045654,0,0.180312671,0.180312671,0.180312671,0.203933062,0.315519559,0.095594821,0.160126535,0.169090304,0.830909696,0.09559985,0.159165975,0.392426675,0.766093753,0.026359016,0.040862409,0.339005866,0.92977984,0.019379309,0.555615649,0.033889503,0.783193159,0.604221924,0.02109863
